src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.53,192.168.100.50,50810,80,6,Benign,0.4135 seconds,1.0
192.168.100.53,192.168.100.50,50830,80,6,Benign,0.4610 seconds,1.0
192.168.100.53,192.168.100.50,50782,80,6,Benign,0.4934 seconds,1.0
192.168.100.53,192.168.100.50,50795,80,6,Benign,0.4480 seconds,1.0
192.168.100.53,192.168.100.50,50808,80,6,Benign,0.4384 seconds,1.0
192.168.100.53,192.168.100.50,50818,80,6,Benign,0.4814 seconds,1.0
192.168.100.53,192.168.100.50,50829,80,6,Benign,0.4570 seconds,1.0
192.168.100.53,192.168.100.50,50871,80,6,Benign,0.4455 seconds,1.0
192.168.100.53,192.168.100.50,50884,80,6,Benign,0.5020 seconds,1.0
192.168.100.53,192.168.100.50,50915,80,6,Benign,0.4208 seconds,1.0
192.168.100.53,192.168.100.50,50926,80,6,Benign,0.4438 seconds,1.0
192.168.100.53,192.168.100.50,50955,80,6,Benign,0.5222 seconds,1.0
192.168.100.53,192.168.100.50,50969,80,6,Benign,0.4751 seconds,1.0
